rdate,LPERMNO,HBI,OBI,Market_Equity
2022-03-31,14468,-4.5256027007027106e-10,9.370436014615095e-10,12.005545
2022-03-31,14469,-1.3747651766131687e-08,2.3669461655590822e-08,336.36372000000006
2022-03-31,14472,-3.0817631836717585e-07,7.511862742987819e-08,5208.76764
2022-03-31,14479,-1.0878051746915012e-07,-3.04193778177324e-08,2811.1512799999996
2022-03-31,14487,-3.782824474436217e-08,-4.347201924863814e-09,1992.9029200000002
2022-03-31,14490,-1.6652138285677538e-08,1.0831173627592396e-08,643.9332899999999
2022-03-31,14495,-5.0247026791847713e-08,7.047380866868588e-09,1065.6963
2022-03-31,14497,-2.7800699520770318e-09,3.934055897726577e-09,113.15584000000001
2022-03-31,14503,-1.2232458205210068e-07,-4.024324526102217e-08,4652.02933
2022-03-31,14504,-3.341937177034108e-08,3.333116628583243e-08,605.5959799999999
2022-03-31,14516,-2.594479271811852e-07,2.090945254884314e-08,3509.6112
2022-03-31,14521,-1.1304575746940903e-07,2.0044190228930673e-08,6482.4158
2022-03-31,14523,-4.6737370850246884e-08,-3.454629421317832e-08,381.72583999999995
2022-03-31,14526,-3.110228127106804e-08,1.3305232686608223e-08,1124.84946
2022-03-31,14528,-2.1275051306658203e-09,2.1153367191145523e-08,54.283240000000006
2022-03-31,14531,-1.4813427705832493e-08,5.009272976586326e-10,131.6528094
2022-03-31,14532,-3.2339383010821245e-08,1.2455875198548246e-08,890.49276
2022-03-31,14535,-8.368849106194099e-09,2.676704544673431e-08,79.88872
2022-03-31,14536,-5.327174979144026e-10,8.534650652057038e-11,27.4944
2022-03-31,14538,-1.2526871075469524e-08,4.493460437679339e-08,111.25756
2022-03-31,14541,-7.81592787365091e-07,1.0265496782386903e-06,317120.05499000003
2022-03-31,14542,-1.3749137810274143e-06,1.486573484217732e-06,875870.48890404
2022-03-31,14544,-1.5659289172786278e-08,4.2818294593429365e-08,565.3479600000001
2022-03-31,14545,-1.5135141097628446e-09,2.882378963064145e-09,121.24363000000001
2022-03-31,14547,-4.096298564617783e-07,-1.9562900572492275e-07,11342.0424
2022-03-31,14548,-7.735830642153115e-10,2.6309131255028508e-08,61.4549
2022-03-31,14550,-1.123738183011199e-09,4.639400859637153e-08,101.6496
2022-03-31,14551,-9.171624121771274e-10,3.0319791706970472e-09,22.61413
2022-03-31,14554,-4.869402710500522e-08,7.791010283724145e-08,1017.4737599999999
2022-03-31,14555,-1.1482160248125222e-09,1.2780838238853167e-08,46.8604
2022-03-31,14556,-4.524932275188017e-09,5.582323358999385e-10,91.5816
2022-03-31,14558,-3.758879986621468e-07,-1.593047577111875e-07,14411.576439999999
2022-03-31,14574,-5.84819526082456e-07,-3.998749474937058e-07,2932.1214000000004
2022-03-31,14579,-6.15619454175148e-07,-1.573949450987025e-07,20856.925320000002
2022-03-31,14580,-2.08377951259765e-07,-3.7503758033853636e-08,1744.4069200000001
2022-03-31,14590,-3.3087765955651865e-09,2.0141573825209437e-08,99.90769999999999
2022-03-31,14591,-2.8286114715572715e-08,-4.390264507397386e-08,125.07656
2022-03-31,14593,-7.199041844835547e-07,5.008753631348992e-06,2830003.44848
2022-03-31,14596,-4.1014499686359785e-07,3.1567555798430216e-07,7675.228800000001
2022-03-31,14599,-3.3895546765441915e-09,-3.138602706002494e-10,75.735
2022-03-31,14601,-9.052388051658615e-08,-3.3565081714429766e-08,2534.6148
2022-03-31,14603,-3.459085523716241e-08,-2.9189977767446046e-09,405.74309999999997
2022-03-31,14607,-6.509675580484043e-10,3.4879009822797413e-09,17.759424
2022-03-31,14609,-6.184912394302368e-09,5.203110817870911e-08,469.07719999999995
2022-03-31,14610,-1.886434030485991e-09,2.7032737085348358e-09,39.64376
2022-03-31,14615,-1.44637906098141e-08,7.448390383674977e-08,330.412
2022-03-31,14617,-4.874618498661452e-07,-1.75720794075785e-07,13903.245570000001
2022-03-31,14625,-8.915900455559096e-09,7.75522362948859e-09,191.4591
2022-03-31,14632,-2.5192274760954858e-08,7.194471571574771e-08,1219.46577
2022-03-31,14636,-8.83378128405119e-10,1.3971950690308755e-08,29.929100000000002
2022-03-31,14641,-3.0745898883746593e-07,3.8250678089797237e-07,14659.50172
2022-03-31,14645,-4.838072467655912e-08,,28.2022615
2022-03-31,14647,-1.2874373756736909e-08,7.843842210700215e-08,259.147945
2022-03-31,14663,-1.502373460210091e-09,3.1903356922399986e-08,117.1329
2022-03-31,14668,-9.278196154044363e-09,1.4471996572867004e-07,114.25411
2022-03-31,14677,-7.799396010481314e-09,2.495743941557873e-08,369.66865
2022-03-31,14682,-1.1529188387052234e-08,1.7501134251462647e-08,419.51421000000005
2022-03-31,14684,-2.028755340985943e-08,6.052007282869926e-08,1014.8381599999999
2022-03-31,14688,-4.035742289056085e-08,6.127293972323407e-08,1750.1968
2022-03-31,14690,-7.668392411962554e-09,1.2218573569888963e-08,145.8731
2022-03-31,14691,-4.885015017274953e-09,4.33623887797669e-08,263.34858
2022-03-31,14694,-4.656464589526077e-08,-1.473084102623999e-08,1115.6131099999998
2022-03-31,14702,-7.466873637435113e-07,5.874165466938308e-07,116431.46100000001
2022-03-31,14708,-3.406988149737181e-08,2.0253423745205073e-07,502.35480999999993
2022-03-31,14711,-1.4520074718397e-09,1.5996337936394093e-07,71.7255
2022-03-31,14714,-4.5854083431374935e-07,1.0123100571342317e-07,42773.45766
2022-03-31,14715,-1.5285206043470208e-07,6.330398749292726e-08,1145.9083199999998
2022-03-31,14716,-7.05626236308917e-08,-8.44402162705105e-09,1783.18459
2022-03-31,14720,-4.92642322642072e-09,5.058370786779986e-09,91.94772999999999
2022-03-31,14750,-6.002902952644809e-08,1.2828982949856228e-07,5540.25771
2022-03-31,14751,-1.6547854240106505e-07,2.9062863268278948e-08,2007.99129
2022-03-31,14759,-2.550833460389156e-07,1.338693434222121e-08,8544.8152
2022-03-31,14761,-5.263061101868333e-09,2.1589740489737932e-09,200.25666000000004
2022-03-31,14763,-4.20134691226414e-07,-1.7102434050978614e-08,19865.2952
2022-03-31,14773,-1.1541413071462992e-08,3.5798767294010625e-08,783.2571599999999
2022-03-31,14776,-3.9970762495999827e-07,-2.3270021485180955e-08,18145.478320000002
2022-03-31,14778,-2.618112299283397e-09,5.431927812006023e-08,163.52015
2022-03-31,14782,-3.5120405631042176e-07,-5.591863474626294e-08,3628.1643200000003
2022-03-31,14790,-8.957900559561856e-09,2.4137333315485633e-08,129.3887
2022-03-31,14795,-1.0345348237359172e-07,-3.828130291319609e-08,4539.570900000001
2022-03-31,14797,-2.2395487070883762e-07,1.506817036812281e-07,1963.5401700000002
2022-03-31,14803,-1.00151868579728e-07,3.275732131441027e-07,5652.95568
2022-03-31,14807,-3.525037540657999e-08,2.3938112722326118e-08,563.23524
2022-03-31,14811,-2.0160331438194593e-07,-3.2830805817363235e-08,14362.735680000002
2022-03-31,14812,-4.900278143994736e-09,6.885581175700077e-09,426.95365999999996
2022-03-31,14813,-4.096691002627715e-07,-1.9331487319726952e-07,2964.1533999999997
2022-03-31,14815,-4.8945304246753545e-08,1.8987356660324847e-08,347.24965
2022-03-31,14816,-1.5560078806506656e-08,-8.993415484727212e-09,1375.5012
2022-03-31,14818,-1.2229660708880702e-09,7.480465059408447e-09,77.57445000000001
2022-03-31,14820,-6.266863772057954e-10,4.034693394371485e-08,31.9579299
2022-03-31,14822,-1.2136894032526653e-08,,35.4678044
2022-03-31,14823,-2.7042853894470004e-08,1.8688043767420544e-08,379.962
2022-03-31,14828,-9.187191389755058e-08,7.713735310980655e-08,1955.0846000000001
2022-03-31,14830,-4.3335638083037726e-08,-1.0594563451604068e-08,129.0384
2022-03-31,14836,-1.003719946010178e-07,-5.685905125571252e-08,947.0181000000001
2022-03-31,14852,-3.4937346817145864e-09,1.0956231015396091e-08,46.87137
2022-03-31,14855,-1.8246201559029885e-08,4.8218961315856496e-08,1344.55788
2022-03-31,14862,-9.33663979127425e-10,2.191706502973657e-09,42.0252678
2022-03-31,14874,-1.4585565546222996e-09,1.2375431109487553e-07,136.6128
2022-03-31,14877,-1.574746408578114e-09,5.261722448482609e-08,72.43985
2022-03-31,14882,-3.752328531103806e-07,3.3763053004447596e-07,16583.353759999998
2022-03-31,14884,,2.65262632148516e-08,420.56608
2022-03-31,14925,-2.3222040434920107e-09,8.687221203842298e-09,122.59295999999999
2022-03-31,14926,-2.0335418152900718e-07,-1.1116914424666424e-07,5680.956
2022-03-31,14927,-2.2103503072440193e-09,6.361239324603168e-08,143.56544999999997
2022-03-31,14934,-3.919334046388116e-09,2.2838379632328636e-09,21.1046
2022-03-31,14937,-5.192812808991922e-09,9.831510629922093e-08,54.202580000000005
2022-03-31,14939,-5.027236383552536e-07,-2.2886567878462976e-07,28746.59075
2022-03-31,14941,-4.1319978177398665e-08,3.3831929885745485e-08,1585.153
2022-03-31,14942,-1.0142382910886964e-08,8.420977096815656e-09,496.73150999999996
2022-03-31,14944,-1.2449946997462627e-07,-5.7264221527115515e-08,2956.58254
2022-03-31,14951,-3.307467867304247e-09,7.505553777094794e-09,137.29725
2022-03-31,14953,-8.757992273678268e-08,4.0406626498006555e-08,2812.4193000000005
2022-03-31,14960,-2.8731447368395098e-08,4.939599647547697e-08,1270.55214
2022-03-31,14970,-6.709809605245151e-07,6.000673111934465e-07,22592.42086
2022-03-31,14985,-2.7855648363852937e-08,3.001804824835045e-08,1065.3995
2022-03-31,14988,-2.9857047736959233e-07,-3.99554767112113e-08,18925.8565986
2022-03-31,14991,-6.129863622690196e-08,1.312739231605571e-07,867.7417399999998
2022-03-31,14995,-1.9993329648434457e-08,,31.802072000000003
2022-03-31,15014,-1.3384888422982074e-07,5.089226960321465e-08,2384.5906
2022-03-31,15015,-3.5317474235130042e-09,4.780843550081171e-08,57.49772
2022-03-31,15016,-1.838238942314702e-08,1.695052374973305e-08,138.98754
2022-03-31,15046,-1.8949892532536284e-07,3.99748448920033e-08,2535.09417
2022-03-31,15056,-1.15854263366299e-08,1.7611172057666405e-07,359.31684
2022-03-31,15057,-3.045883110889199e-10,1.307535828557904e-09,17.62076
2022-03-31,15058,-4.864663536066693e-10,1.4562915579995102e-08,26.779847
2022-03-31,15059,-7.025886874555631e-08,-8.167522050668329e-09,998.43358
2022-03-31,15062,-4.533525490123879e-09,4.708251013902214e-10,56.35487
2022-03-31,15065,-4.1491707647713106e-08,3.593333915445658e-08,1121.33378
2022-03-31,15067,-8.442419992212517e-08,3.154536070409645e-07,4461.86344
2022-03-31,15069,-2.839463452805645e-07,3.653784960073231e-07,18349.509149999998
2022-03-31,15071,-1.9305828246869708e-07,6.119521062554715e-08,8302.0701
2022-03-31,15072,-1.5514668330050717e-07,-6.037520587381478e-08,511.77479000000005
2022-03-31,15087,-1.8495416786638116e-08,4.623949110938301e-08,551.5628099999999
2022-03-31,15092,-2.286938293978718e-07,-1.1152630689959378e-07,1594.4743199999998
2022-03-31,15108,-2.0192766227626233e-07,1.2658709287783888e-07,4425.71712
2022-03-31,15119,-5.071848522857186e-07,-1.020631531311119e-07,5671.906
2022-03-31,15127,-1.6618880601374383e-09,1.5684526491652226e-08,138.78413999999998
2022-03-31,15132,-2.358137066848283e-07,-2.1569254863671032e-07,711.5822999999999
2022-03-31,15144,-5.2256161880196884e-08,-3.0080798325644e-08,27.778380000000002
2022-03-31,15167,-1.9641590980353518e-07,-2.744672555391991e-09,2657.8097000000002
2022-03-31,15168,-4.9730575271944484e-08,6.947947928380059e-09,2007.88371
2022-03-31,15172,-7.983211150143374e-10,5.386122517983076e-11,19.80165
2022-03-31,15177,-7.926359568161513e-10,1.8371748646406304e-09,18.5900757
2022-03-31,15184,-1.4794298026689711e-09,4.377120999180656e-08,51.619009999999996
2022-03-31,15186,-1.2190526295315302e-07,-1.4127561249203707e-07,420.2088
2022-03-31,15187,-1.293789968206135e-08,,38.5776
2022-03-31,15198,-1.6399955331041762e-07,1.2615303473546446e-07,1820.00529
2022-03-31,15202,-3.027877008496499e-07,-1.757228948287494e-07,24393.8904
2022-03-31,15203,-4.943018406830697e-10,6.373366229544258e-09,25.502399999999998
2022-03-31,15215,-7.615720361221818e-09,-6.779026097197763e-09,161.14335999999997
2022-03-31,15218,-4.343003176993293e-10,4.921712787111546e-09,22.526199999999996
2022-03-31,15219,-2.4427569714319695e-09,1.6971442857964328e-09,98.3367
2022-03-31,15221,-1.0395921566196727e-07,1.2269709661267797e-07,1023.3189199999999
2022-03-31,15222,-2.02704236066545e-07,1.8730864943472245e-07,2616.8471999999997
2022-03-31,15226,-1.6433781617287863e-08,1.1944102758187768e-08,1064.0283
2022-03-31,15254,-1.387991480138744e-10,2.3913818848535676e-09,30.866400000000002
2022-03-31,15264,-7.350451066297906e-08,8.924690524953873e-08,3687.7538
2022-03-31,15272,-4.4598753036085157e-07,7.154374701050996e-07,17854.78482
2022-03-31,15273,-2.459319968140361e-09,1.2920993301561282e-08,82.08396
2022-03-31,15278,-1.2660142106395853e-09,1.7703090213002529e-09,30.16684
2022-03-31,15282,-2.984969706576883e-08,9.412863851594726e-08,901.71412
2022-03-31,15284,-1.7450615443627895e-07,6.608073108377802e-08,3804.43728
2022-03-31,15285,-1.6172837088723055e-08,4.6741427366802776e-08,361.76382
2022-03-31,15287,-2.8738626145245432e-09,1.4307073364499955e-08,66.573564
2022-03-31,15291,-7.136281805728616e-07,3.1202952861133894e-07,15779.70732
2022-03-31,15293,-3.5613568255320094e-08,1.7470270414078184e-08,804.992
2022-03-31,15294,-6.062292611638619e-09,6.493804379911974e-09,173.14769
2022-03-31,15297,-3.3268353145110936e-09,,11.821425
2022-03-31,15302,-9.72464369665411e-08,5.5424615034370924e-08,3931.80914
2022-03-31,15303,-8.469464194577158e-09,1.1515465577394043e-08,232.122
2022-03-31,15313,-4.119698191626843e-07,-1.817315616331959e-07,5268.144850000001
2022-03-31,15327,-1.1536419378047556e-07,-1.4632539521212755e-07,402.57816
2022-03-31,15332,-1.0690411843149188e-07,-1.4028962108760715e-08,2989.0737
2022-03-31,15351,-7.983769315841746e-08,1.7050411233225583e-07,2554.11675
2022-03-31,15371,-1.696912372391825e-08,6.623364744023722e-08,690.67228
2022-03-31,15374,-6.972229329740285e-10,1.0299003706799489e-08,11.930369999999998
2022-03-31,15375,-7.664962699090632e-09,1.7824404144142202e-09,54.606929
2022-03-31,15378,-1.100446963517023e-08,3.244950686821044e-08,150.09959999999998
2022-03-31,15380,-1.3548438567290686e-09,5.515141684351283e-09,45.2525
2022-03-31,15381,-4.814850586975686e-10,5.4420771479101925e-09,34.9231558
2022-03-31,15382,-3.350604303598305e-11,8.480036144632944e-09,31.0646
2022-03-31,15383,-1.9507077285145335e-08,-9.598674097035475e-09,339.0526
2022-03-31,15395,-1.8733945046057048e-07,-3.19336200239757e-08,8858.6519395
2022-03-31,15397,-2.73401383734584e-07,4.203296230793092e-08,5987.13973
2022-03-31,15398,-3.0849964635255865e-07,-1.3530043697629358e-07,5014.95288
2022-03-31,15400,-1.511965526110974e-07,-1.1440713701973916e-07,2191.65
2022-03-31,15407,-1.6683207240890844e-08,4.608561462119295e-08,447.35424
2022-03-31,15408,-3.168693639335613e-07,-6.67010170107557e-08,48252.75
2022-03-31,15409,-1.3525569558159184e-07,-7.081569176804537e-08,3322.3354
2022-03-31,15410,-8.40412068410842e-08,-4.1749431427492665e-08,2266.8038300000003
2022-03-31,15416,-2.4554544830301916e-09,4.426503848524897e-08,87.34406999999999
2022-03-31,15417,-3.523657486347808e-10,2.856849064826069e-10,15.5415227
2022-03-31,15431,-2.504066822038317e-08,1.408554405319236e-07,656.5351999999999
2022-03-31,15432,-3.5050460138097976e-08,7.040082142516973e-08,271.73717999999997
2022-03-31,15433,-9.444824555851365e-09,1.843301823588768e-08,224.51693999999998
2022-03-31,15436,-1.4043057872272246e-09,1.5360450189349064e-09,23.295360000000002
2022-03-31,15452,-9.682475318400372e-08,1.9518085408395092e-07,2933.7120999999997
2022-03-31,15454,-1.1312064886631345e-07,9.910707542839151e-08,2720.60446
2022-03-31,15456,-3.72436123014387e-08,7.853835634033098e-08,2850.0294
2022-03-31,15457,-6.493418469583321e-09,3.319691784263538e-08,325.12485
2022-03-31,15478,-3.9559744857399196e-07,-4.2888750742333005e-08,19830.946
2022-03-31,15482,-6.749473152537478e-08,7.046277354141867e-08,5459.7825
2022-03-31,15486,-3.838827782291498e-09,2.0596256561444467e-08,49.40513000000001
2022-03-31,15488,-9.590502029659376e-07,9.83826187806235e-07,135090.18675
2022-03-31,15489,,4.0254315161280564e-09,186.32468
2022-03-31,15490,-2.010884567659096e-07,4.290656700952523e-08,7046.72
2022-03-31,15491,-5.091476582335021e-10,1.9635127460481686e-09,22.51174
2022-03-31,15493,-6.933082709042937e-09,1.8310497899398357e-08,113.15034
2022-03-31,15496,-2.5714318068474985e-09,7.047584952821714e-08,115.6107254
2022-03-31,15506,-1.901166076651196e-07,-2.581610675836886e-08,1726.4042299999996
2022-03-31,15507,-4.2405539751940083e-08,2.908334639951194e-07,762.7899999999998
2022-03-31,15510,-8.274875232632409e-10,8.458499799005585e-10,7.8820736
2022-03-31,15530,-5.920781478930483e-09,1.078656595110975e-08,455.23578
2022-03-31,15534,-2.2754954368245398e-07,2.8565872179828413e-07,3915.81612
2022-03-31,15535,-8.162613620454355e-08,1.9820297251733556e-07,2693.33424
2022-03-31,15537,-1.6537383982580584e-09,6.40955955339447e-09,109.86114
2022-03-31,15540,-5.321540506277899e-07,-4.0888926997923557e-07,1953.84288
2022-03-31,15543,-6.84501177831208e-10,2.4142075349536103e-08,29.160790000000002
2022-03-31,15546,-2.732771614940101e-07,1.9894591777052388e-07,8868.84828
2022-03-31,15579,-8.784236027398891e-07,-1.8162489077267247e-07,169168.56
2022-03-31,15580,-3.4126851525694714e-09,5.423013465605703e-10,63.86452
2022-03-31,15582,-3.762840709756553e-09,1.7801334019276546e-08,356.762
2022-03-31,15585,-4.5152618659906924e-07,2.6644376600338427e-07,11564.38651
2022-03-31,15590,-8.83339499780764e-10,7.4416173933792185e-09,22.2927
2022-03-31,15623,-1.5771159846555612e-07,-2.7191628301019747e-08,4446.4554
2022-03-31,15631,-4.963138759622891e-10,1.7382688864831866e-08,19.081619999999997
2022-03-31,15636,-1.052603422776032e-09,-8.734318561103927e-10,23.10504
2022-03-31,15638,-1.2829470166401155e-07,2.669182091758937e-07,2253.5052
2022-03-31,15639,-3.5878985959077306e-08,9.891429731713591e-08,483.4323
2022-03-31,15643,-3.17594251132166e-07,3.9436618709379645e-07,6359.99429
2022-03-31,15645,-7.072734145553501e-10,9.184644481899912e-10,64.390162
2022-03-31,15646,-1.94699217463694e-09,2.5462356011124032e-08,88.8142
2022-03-31,15647,-3.5872940697093935e-08,2.032116403555993e-09,3626.2407599999997
2022-03-31,15650,-3.7600137789695654e-07,-2.910625966920484e-07,1496.8908000000001
2022-03-31,15651,-3.2587790663091815e-08,1.451938176902896e-08,1846.9861300000002
2022-03-31,15654,-1.2954578643769186e-08,8.925928894633349e-09,638.86094
2022-03-31,15658,-7.106679876873652e-08,5.436916621202169e-08,1426.5725799999998
2022-03-31,15662,-4.874596392396372e-10,4.9249783219197436e-09,14.070400000000001
2022-03-31,15664,-8.52378578782057e-09,6.4213349109054045e-09,34.74072
2022-03-31,15694,-3.03360887576135e-07,-6.4285771053743215e-09,8363.41663
2022-03-31,15707,-3.8782760027813833e-07,-1.9736894492885446e-07,21725.27256
2022-03-31,15710,-4.254658228004995e-09,1.6691662834600505e-08,206.89857
2022-03-31,15720,-3.459565491480799e-07,-1.5105431500423186e-07,26693.7996
2022-03-31,15724,-1.8878097676179305e-07,1.821150401939926e-07,7880.918909999999
2022-03-31,15729,-2.617530817249653e-07,2.1021210452904803e-07,10238.02857
2022-03-31,15775,-3.9396588763942754e-08,2.426542444403853e-07,1064.3458799999999
2022-03-31,15776,-1.7390648158057583e-07,-1.578144829072936e-07,949.86422
2022-03-31,15782,-1.4647559427429635e-07,-2.982474760559048e-08,8732.798620000001
